EOGNoiseDuration,blinkIntervalAvg,blinkIntervalMax,blinkSpeed,blinkSpeedStd,blinkStrength,blinkStrengthMax,blinkStrengthMin,bodyMoveVertical,cadence,capturedAt,eyeMoveBigHorizontal,eyeMoveBigVertical,eyeMoveHorizontal,eyeMoveVertical,fitError,focus,footholdLeft,footholdRight,numBlinkBurst,numBlinks,numSteps1000,numSteps280,numSteps310,numSteps340,numSteps370,numSteps400,numSteps430,numSteps460,numSteps500,numSteps530,numSteps560,numSteps590,numSteps620,numSteps650,numSteps680,numSteps710,numSteps750,numSteps780,numSteps810,numSteps840,numSteps870,numSteps900,numSteps930,numSteps960,numStoredData,pitchAvg,pitchDiff,powerLeft,rollAvg,rollDiff,sittingPostureIndex1,sittingPostureIndex2,sittingPostureIndex3,sleepy
11,2270.333,2270.333,166,58,74,186,34,,0,"Tue, 17 May 2016 21:02:00 +0900",4.897959,26.93878,9.795918,39.18367,0,1,0,0,11.02041,23.26531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,3,0,0,2,25,5,3
2,3509,10430,178,61,90,137,46,,0,"Tue, 17 May 2016 21:03:00 +0900",8.275862,10.34483,19.65517,60,0,2,0,0,2.068965,6.206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,3,0,0,1,5,5,1
5,265.8333,290,140,20,80,101,58,,0,"Tue, 17 May 2016 21:04:00 +0900",3.272727,3.272727,13.09091,51.27273,0,2,0,0,1.090909,2.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,3,0,0,1,1,25,1
7,12313.67,40690,120,14,81,117,54,,0,"Tue, 17 May 2016 21:05:00 +0900",9.056604,18.11321,21.50943,65.66038,0,3,0,0,1.132076,5.660378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,3,0,0,1,25,1,1
27,1919.5,1919.5,213,90,59,122,33,,0,"Tue, 17 May 2016 21:06:00 +0900",12.72727,32.72727,27.27273,49.09091,0,3,0,0,10.90909,27.27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,3,0,0,1,11,7,1
32,1306.667,1306.667,166,80,98,189,47,,0,"Tue, 17 May 2016 21:07:00 +0900",8.571429,32.14286,10.71429,40.71428,0,0,0,0,17.14286,38.57143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,3,0,0,5,6,6,0
1,2802.5,11840,159,54,58,179,32,,0,"Tue, 17 May 2016 21:08:00 +0900",2.033898,16.27119,16.27119,100.678,0,2,0,0,6.101695,16.27119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,3,0,0,1,0,0,1
1,9597.333,12810,220,113,49,62,39,,0,"Tue, 17 May 2016 21:09:00 +0900",4.067797,10.16949,4.067797,69.15254,0,2,0,0,0,3.050847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,3,0,0,1,6,12,2
1,13963.33,41080,152,17,59,104,39,,0,"Tue, 17 May 2016 21:10:00 +0900",2.033898,14.23729,7.118644,79.32204,0,2,0,0,0,5.084746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,3,0,0,1,6,25,2
7,1643,10420,160,52,79,145,32,,0,"Tue, 17 May 2016 21:11:00 +0900",3.396226,33.96226,6.792453,55.4717,0,2,0,0,16.98113,35.09434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3,0,0,2,1,7,2
8,3562,16440,151,49,79,151,37,,0,"Tue, 17 May 2016 21:12:00 +0900",4.615385,15,10.38462,66.92307,0,2,0,0,3.461539,13.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,3,0,0,25,12,11,1
6,4959,15150,149,34,76,149,34,,0,"Tue, 17 May 2016 21:13:00 +0900",2.222222,12.22222,1.111111,58.88889,0,1,0,0,3.333333,12.22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,3,0,0,7,7,6,1
0,3450,12670,149,33,58,101,31,,0,"Tue, 17 May 2016 21:14:00 +0900",3,31,0,58,0,2,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,3,0,0,6,11,6,1
4,3089.333,9100,157,63,71,138,32,,0,"Tue, 17 May 2016 21:15:00 +0900",3.214286,37.5,7.5,56.78572,0,1,0,0,6.428572,20.35714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,3,0,0,6,6,1,1
3,2793,8000,137,20,77,122,43,,0,"Tue, 17 May 2016 21:16:00 +0900",3.157895,22.10526,5.263158,47.36842,0,1,0,0,6.31579,22.10526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,3,0,0,6,12,6,1
3,2764.5,11070,180,65,60,119,32,,0,"Tue, 17 May 2016 21:17:00 +0900",2.105263,16.84211,6.31579,49.47369,0,2,0,0,5.263158,17.89474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,3,0,0,18,25,11,1
7,3365.5,7080,144,42,55,106,33,,0,"Tue, 17 May 2016 21:18:00 +0900",3.396226,18.11321,6.792453,57.73585,0,1,0,0,3.396226,15.84906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,3,0,0,6,1,1,2
0,0,0,140,0,55,55,55,,0,"Tue, 17 May 2016 21:19:00 +0900",0,4,1,21,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,3,0,0,1,1,1,2
1,2045.333,11250,151,62,79,134,42,,0,"Tue, 17 May 2016 21:20:00 +0900",0,12.20339,5.084746,26.44068,0,3,0,0,5.084746,11.18644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,3,0,0,25,12,1,1
2,2368.333,8660,135,7,60,105,36,,0,"Tue, 17 May 2016 21:21:00 +0900",2.068965,6.206897,4.137931,23.7931,0,3,0,0,6.206897,10.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,3,0,0,6,7,6,2
2,5365,18040,174,39,67,79,55,,0,"Tue, 17 May 2016 21:22:00 +0900",0,6.206897,0,25.86207,0,3,0,0,2.068965,5.172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,3,0,0,1,1,6,1
0,4910,8280,160,12,69,102,43,,0,"Tue, 17 May 2016 21:23:00 +0900",0,4,5,48,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,3,0,0,1,25,1,1
1,2546.833,7960,122,31,87,153,54,,0,"Tue, 17 May 2016 21:24:00 +0900",0,13.22034,3.050847,30.50848,0,3,0,0,1.016949,6.101695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,3,0,0,1,6,1,1
0,2960,7540,174,54,55,80,35,,0,"Tue, 17 May 2016 21:25:00 +0900",6,17,8,60,0,1,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,3,0,0,6,1,1,1
1,13707.67,24750,228,124,74,112,53,,0,"Tue, 17 May 2016 21:26:00 +0900",3.050847,8.135593,8.135593,31.52542,0,2,0,0,0,4.067797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,3,0,0,25,7,6,1
4,5208,29480,207,97,50,71,31,,0,"Tue, 17 May 2016 21:27:00 +0900",4.285715,6.428572,3.214286,65.35715,0,3,0,0,4.285715,10.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,3,0,0,17,6,1,3
1,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 21:28:00 +0900",0,1.016949,1.016949,7.118644,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,3,0,0,1,1,1,3
5,4821.667,16440,174,73,47,80,34,,0,"Tue, 17 May 2016 21:29:00 +0900",0,20.72727,13.09091,51.27273,0,2,0,0,2.181818,9.818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,3,0,0,0,0,2,3
7,2588.167,11770,174,56,71,148,30,,0,"Tue, 17 May 2016 21:30:00 +0900",1.132076,19.24528,4.528302,60,0,2,0,0,3.396226,15.84906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,3,0,0,12,6,6,3
3,2109,9970,176,89,71,163,40,,0,"Tue, 17 May 2016 21:31:00 +0900",0,18.94737,4.210526,61.05264,0,2,0,0,13.68421,26.31579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,3,0,0,1,6,1,2
6,2187,19190,161,36,65,117,37,,0,"Tue, 17 May 2016 21:32:00 +0900",8.888889,23.33333,12.22222,65.55556,0,2,0,0,12.22222,25.55556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,3,0,0,25,2,0,2
13,3814.833,3814.833,155,32,59,92,33,,0,"Tue, 17 May 2016 21:33:00 +0900",7.659575,28.08511,15.31915,63.82979,0,1,0,0,5.106383,16.59575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,3,0,0,7,6,7,3
2,5742,18350,183,84,45,58,30,,0,"Tue, 17 May 2016 21:34:00 +0900",4.137931,13.44828,5.172414,65.17242,0,2,0,0,0,9.310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,3,0,0,1,6,11,3
1,4100.5,13170,155,30,48,75,31,,0,"Tue, 17 May 2016 21:35:00 +0900",6.101695,7.118644,16.27119,81.35593,0,2,0,0,1.016949,13.22034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,3,0,0,6,12,11,1
3,4892.5,11150,158,39,43,54,31,,0,"Tue, 17 May 2016 21:36:00 +0900",6.31579,3.157895,12.63158,84.21053,0,2,0,0,1.052632,6.31579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,3,0,0,12,11,7,1
4,4293.333,11060,149,28,45,64,33,,0,"Tue, 17 May 2016 21:37:00 +0900",9.642857,11.78571,13.92857,77.14285,0,2,0,0,3.214286,9.642857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,3,0,0,11,11,6,1
3,3078,15350,192,81,75,147,43,,0,"Tue, 17 May 2016 21:38:00 +0900",4.210526,18.94737,12.63158,71.57895,0,3,0,0,3.157895,9.473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,3,0,0,11,1,12,2
2,12943.67,15070,140,41,65,118,35,,0,"Tue, 17 May 2016 21:39:00 +0900",3.103448,4.137931,11.37931,44.48276,0,2,0,0,0,3.103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,3,0,0,6,7,7,2
5,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 21:40:00 +0900",6.545455,1.090909,10.90909,34.90909,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,3,0,0,1,12,12,3
12,3832,3832,157,63,67,109,42,,0,"Tue, 17 May 2016 21:41:00 +0900",3.75,18.75,22.5,57.5,0,2,0,0,2.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,3,0,0,11,11,12,1
30,7585,7585,220,85,70,87,43,,0,"Tue, 17 May 2016 21:42:00 +0900",8,30,20,44,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,3,0,0,11,12,12,1
12,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 21:43:00 +0900",0,20,5,28.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,3,0,0,12,12,12,0
40,0,0,160,0,53,53,53,,0,"Tue, 17 May 2016 21:44:00 +0900",0,30,3,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,3,0,0,12,11,11,0
27,2629,2629,218,49,82,164,49,,0,"Tue, 17 May 2016 21:45:00 +0900",16.36364,36.36364,43.63636,54.54546,0,0,0,0,3.636364,10.90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,3,0,0,12,6,6,0
4,5366.667,5750,170,10,34,35,33,,0,"Tue, 17 May 2016 21:46:00 +0900",5.357143,9.642857,16.07143,53.57143,0,2,0,0,0,2.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,3,0,0,12,12,12,1
3,25194,44340,210,99,61,68,57,,0,"Tue, 17 May 2016 21:47:00 +0900",5.263158,7.368421,7.368421,34.73684,0,2,0,0,0,3.157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,3,0,0,12,12,12,1
12,5112,5112,143,35,65,95,33,,0,"Tue, 17 May 2016 21:48:00 +0900",2.5,32.5,8.75,31.25,0,2,0,0,3.75,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,3,0,0,6,12,12,2
7,7826.333,25040,167,39,74,123,53,,0,"Tue, 17 May 2016 21:49:00 +0900",3.396226,18.11321,11.32076,38.49057,0,3,0,0,1.132076,6.792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,3,0,0,11,12,12,1
1,2546.833,4660,213,45,56,64,50,,0,"Tue, 17 May 2016 21:50:00 +0900",3.050847,1.016949,11.18644,51.86441,0,2,0,0,1.016949,3.050847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,3,0,0,11,12,12,2
17,5382.167,5382.167,210,112,88,128,54,,0,"Tue, 17 May 2016 21:51:00 +0900",4.186047,11.16279,16.74419,53.02325,0,2,0,0,0,5.581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,3,0,0,11,12,11,1
9,2125,10800,151,24,72,149,31,,0,"Tue, 17 May 2016 21:52:00 +0900",2.352941,20,8.235294,61.17648,0,2,0,0,9.411765,25.88235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,3,0,0,12,6,12,2
2,0,0,130,0,65,65,65,,0,"Tue, 17 May 2016 21:53:00 +0900",1.034483,5.172414,1.034483,13.44828,0,2,0,0,0,1.034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,3,0,0,6,1,1,2
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 21:54:00 +0900",1,0,2,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,3,0,0,1,1,1,2
16,2097.333,2097.333,208,85,90,171,36,,0,"Tue, 17 May 2016 21:55:00 +0900",4.090909,55.90909,21.81818,31.36364,0,1,0,0,9.545454,27.27273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,3,0,0,12,12,12,2
9,1853,11460,203,77,85,168,37,,0,"Tue, 17 May 2016 21:56:00 +0900",4.705883,28.23529,12.94118,47.05882,0,2,0,0,8.235294,23.52941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,3,0,0,12,12,12,1
17,802.6667,802.6667,181,68,82,114,61,,0,"Tue, 17 May 2016 21:57:00 +0900",0,16.74419,6.976744,34.88372,0,2,0,0,8.372093,13.95349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,3,0,0,11,11,12,1
9,7080.5,31220,188,93,68,114,34,,0,"Tue, 17 May 2016 21:58:00 +0900",0,3.529412,1.176471,28.23529,0,3,0,0,2.352941,5.882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,3,0,0,11,11,11,2
8,459.3333,530,155,5,96,114,78,,0,"Tue, 17 May 2016 21:59:00 +0900",0,8.076923,4.615385,43.84615,0,2,0,0,1.153846,2.307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,3,0,0,11,11,11,1
12,8480,8480,220,89,87,142,51,,0,"Tue, 17 May 2016 22:00:00 +0900",0,11.25,1.25,27.5,0,2,0,0,1.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,3,0,0,12,12,12,1
29,1684.333,1684.333,151,60,107,210,42,,0,"Tue, 17 May 2016 22:01:00 +0900",1.935484,29.03226,9.677419,25.16129,0,0,0,0,13.54839,30.96774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3,0,0,12,12,12,0
4,7877.333,32100,159,46,102,156,29,,0,"Tue, 17 May 2016 22:02:00 +0900",0,7.5,4.285715,45,0,3,0,0,4.285715,8.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,3,0,0,12,12,12,1
17,7489.167,7489.167,232,93,66,93,38,,0,"Tue, 17 May 2016 22:03:00 +0900",5.581395,12.55814,1.395349,34.88372,0,1,0,0,0,8.372093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,3,0,0,12,12,12,3
20,1506.667,1506.667,191,74,82,153,33,,0,"Tue, 17 May 2016 22:04:00 +0900",6,31.5,16.5,34.5,0,1,0,0,16.5,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,3,0,0,12,12,11,2
6,2673,12230,188,69,82,201,35,,0,"Tue, 17 May 2016 22:05:00 +0900",0,12.22222,5.555555,54.44444,0,2,0,0,3.333333,14.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,3,0,0,17,12,11,3
5,26436.67,28840,140,10,125,159,91,,0,"Tue, 17 May 2016 22:06:00 +0900",3.272727,6.545455,6.545455,48,0,2,0,0,0,2.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,3,0,0,11,11,12,1
4,5068,19810,225,82,72,124,33,,0,"Tue, 17 May 2016 22:07:00 +0900",6.428572,18.21429,15,43.92857,0,2,0,0,4.285715,11.78571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,3,0,0,12,12,12,1
21,4504.5,4504.5,169,37,62,131,32,,0,"Tue, 17 May 2016 22:08:00 +0900",1.538462,16.92308,7.692308,50.76923,0,2,0,0,0,12.30769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,3,0,0,11,11,6,3
23,1745.167,1745.167,187,51,73,144,35,,0,"Tue, 17 May 2016 22:09:00 +0900",1.621622,27.56757,8.108108,56.75676,0,0,0,0,6.486486,19.45946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,3,0,0,12,12,6,0
26,5649.667,5649.667,135,35,118,159,76,,0,"Tue, 17 May 2016 22:10:00 +0900",0,33.52941,10.58824,51.17647,0,0,0,0,0,3.529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,3,0,0,6,12,11,0
24,4986,4986,133,45,53,60,45,,0,"Tue, 17 May 2016 22:11:00 +0900",1.666667,28.33333,10,46.66667,0,0,0,0,1.666667,6.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,0,0,12,12,11,0
9,1725.5,7300,153,41,91,152,43,,0,"Tue, 17 May 2016 22:12:00 +0900",0,28.23529,2.352941,23.52941,0,3,0,0,3.529412,9.411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3,0,0,11,5,7,1
3,3220.5,7400,188,69,73,112,31,,0,"Tue, 17 May 2016 22:13:00 +0900",0,12.63158,7.368421,54.73684,0,1,0,0,2.105263,11.57895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,3,0,0,1,6,11,1
6,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 22:14:00 +0900",0,3.333333,3.333333,18.88889,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,3,0,0,6,11,6,2
6,2142,10100,192,67,76,152,41,,0,"Tue, 17 May 2016 22:15:00 +0900",3.333333,11.11111,12.22222,56.66666,0,2,0,0,5.555555,14.44444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,3,0,0,12,7,0,1
2,5519.667,18310,152,12,53,79,38,,0,"Tue, 17 May 2016 22:16:00 +0900",3.103448,10.34483,12.41379,83.79311,0,2,0,0,2.068965,10.34483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3,0,0,0,25,1,1
8,3172,23590,204,72,65,122,34,,0,"Tue, 17 May 2016 22:17:00 +0900",4.615385,17.30769,8.076923,71.53846,0,2,0,0,8.076923,19.61539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,3,0,0,1,0,11,2
9,4037.5,13280,182,69,58,103,38,,0,"Tue, 17 May 2016 22:18:00 +0900",5.882353,14.11765,2.352941,92.94118,0,2,0,0,0,12.94118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,3,0,0,12,1,1,3
6,6696,16170,144,24,56,77,37,,0,"Tue, 17 May 2016 22:19:00 +0900",3.333333,2.222222,11.11111,71.11111,0,2,0,0,2.222222,8.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,3,0,0,1,1,6,1
15,9142.5,9142.5,210,87,54,77,39,,0,"Tue, 17 May 2016 22:20:00 +0900",4,8,16,74.66667,0,2,0,0,1.333333,5.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0,0,6,1,12,3
8,7176,29720,185,40,56,86,35,,0,"Tue, 17 May 2016 22:21:00 +0900",0,13.84615,8.076923,61.15384,0,3,0,0,2.307692,6.923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,0,1,1,6,3
1,0,0,140,0,41,41,41,,0,"Tue, 17 May 2016 22:22:00 +0900",2.033898,3.050847,3.050847,69.15254,0,2,0,0,0,1.016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3,0,0,1,6,1,1
1,2094.5,2130,220,40,38,44,31,,0,"Tue, 17 May 2016 22:23:00 +0900",0,5.084746,1.016949,73.22034,0,2,0,0,0,2.033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,0,1,1,1,1
0,0,0,120,0,38,38,38,,0,"Tue, 17 May 2016 22:24:00 +0900",0,4,4,55,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,0,0,1,2,1,1
0,0,0,0,0,0,0,0,,0,"Tue, 17 May 2016 22:25:00 +0900",2,5,6,64,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,0,1,25,1,1
7,2287.833,9630,172,57,57,150,37,,0,"Tue, 17 May 2016 22:26:00 +0900",7.924529,27.16981,5.660378,53.20755,0,2,0,0,5.660378,20.37736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,1,11,1,1
10,11725,33120,162,33,51,69,32,,0,"Tue, 17 May 2016 22:27:00 +0900",4.8,20.4,8.4,56.4,0,2,0,0,2.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,0,0,1,11,12,1
4,4582.667,8610,188,89,62,101,34,,0,"Tue, 17 May 2016 22:28:00 +0900",3.214286,13.92857,2.142857,40.71428,0,2,0,0,0,6.428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,12,12,12,2
1,10364.33,15750,158,10,50,77,34,,0,"Tue, 17 May 2016 22:29:00 +0900",0,11.18644,5.084746,42.71186,0,2,0,0,0,5.084746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,0,12,12,12,1
1,1956.833,2360,240,113,91,96,84,,0,"Tue, 17 May 2016 22:30:00 +0900",4.067797,8.135593,3.050847,15.25424,0,2,0,0,0,3.050847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,12,11,11,2
12,4248,4248,217,95,63,78,50,,0,"Tue, 17 May 2016 22:31:00 +0900",2.5,28.75,5,27.5,0,2,0,0,3.75,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,11,11,11,1
6,45990,51100,235,15,104,128,80,,0,"Tue, 17 May 2016 22:32:00 +0900",3.333333,18.88889,5.555555,33.33334,0,2,0,0,0,2.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,11,12,12,3
14,4623,4623,184,77,76,156,43,,0,"Tue, 17 May 2016 22:33:00 +0900",2.608696,28.69565,6.521739,43.04348,0,1,0,0,2.608696,13.04348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,1,11,6,2
